"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,277311,78567,Cleared,0,,0,,0,,0,,0,,78568,Cleared,0,,0,,0,,0,,0,
,277212,0,,0,,0,,78497,check lost.,0,,0,,0,,0,,0,,78496,,0,,0,
,277568,0,,0,,0,,78752,,0,,0,,0,,0,,0,,78751,Cleared,0,,0,
,276247,77893,Voided/Reissued,0,,0,,77891,Voided/No Reissue,0,,0,,0,,0,,0,,0,,0,,0,
,277136,0,,0,,0,,78461,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277206,0,,0,,0,,0,,0,,0,,78491,,0,,0,,78490,Cleared,0,,0,
,277469,78687,Voided/Replaced,0,,0,,78688,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,276295,0,,0,,0,,78960,,0,,0,,0,,0,,0,,77910,Cleared,0,,0,
,276300,0,,0,,0,,77912,Cleared,0,,0,,0,,0,,0,,79246,Cleared,0,,0,
,279346,0,,0,,0,,0,,0,,0,,79788,Cleared,0,,0,,0,,0,,0,
,277643,0,,0,,0,,0,,0,,0,,0,,0,,0,,78799,Cleared,0,,0,
,276928,0,,0,,0,,0,,0,,0,,78306,Voided/Replaced,0,,0,,0,,0,,0,
,277536,0,,0,,0,,0,,0,,0,,0,,0,,0,,78717,Cleared,0,,0,
,276586,0,,0,,0,,0,,0,,0,,0,,0,,0,,78101,Cleared,0,,0,
,277338,0,,0,,0,,78604,,0,,0,,0,,0,,0,,78600,Cleared,0,,0,
,276968,78330,,0,,0,,78331,Voided/Reissued,0,,0,,0,,0,,0,,0,,0,,0,
,275875,0,,0,,0,,0,,0,,0,,0,,0,,0,,77616,Cleared,0,,0,
,276020,0,,0,,0,,0,,0,,0,,0,,0,,0,,77694,Cleared,0,,0,
,276055,0,,0,,0,,0,,0,,0,,0,,0,,0,,77730,Cleared,0,,0,
,276201,77843,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277573,0,,0,,0,,0,,0,,0,,0,,0,,0,,78760,Cleared,0,,0,
,276210,0,,0,,0,,79215,Cleared,0,,0,,0,,0,,0,,77847,Cleared,0,,0,
,276254,0,,0,,0,,77884,Voided/Reissued,0,,0,,0,,0,,0,,0,,0,,0,
,276327,77929,,0,,0,,77930,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,276421,78001,Voided/No Reissue,0,,0,,78002,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,276554,0,,0,,0,,0,,0,,0,,0,,0,,0,,78070,Cleared,0,,0,
,276571,0,,0,,0,,79652,,0,,0,,0,,0,,0,,78083,Cleared,0,,0,
,276573,0,,0,,0,,0,,0,,0,,0,,0,,0,,78084,Cleared,0,,0,
,276527,0,,0,,0,,78052,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276641,0,,0,,0,,78125,Voided/Replaced,0,,0,,0,,0,,0,,78124,Cleared,0,,0,
,276638,78120,Not Used,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276640,0,,0,,0,,78123,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,276721,78167,Voided/Replaced,0,,0,,78168,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,276736,0,,0,,0,,0,,0,,0,,78179,Voided/Replaced,0,,0,,78178,Cleared,0,,0,
,276758,0,,0,,0,,79311,,0,,0,,0,,0,,0,,78208,Cleared,0,,0,
,276768,0,,0,,0,,78212,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,276801,0,,0,,0,,78222,,0,,0,,0,,0,,0,,78221,Cleared,0,,0,
,276873,78268,Voided/Replaced,0,,0,,78269,Voided/No Reissue,0,,0,,0,,0,,0,,0,,0,,0,
,276913,78301,Voided/No Reissue,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276921,0,,0,,0,,78781,Voided/Reissued,0,,0,,0,,0,,0,,78305,,0,,0,
,276958,0,,0,,0,,0,,0,,0,,0,,0,,0,,78327,Cleared,0,,0,
,277000,0,,0,,0,,78359,Voided,0,,0,,0,,0,,0,,78358,Cleared,0,,0,
,277038,0,,0,,0,,78986,Voided,0,,0,,0,,0,,0,,78389,Cleared,0,,0,
,277128,0,,0,,0,,0,,0,,0,,0,,0,,0,,78453,Cleared,0,,0,
,277205,0,,0,,0,,79368,Cleared,0,,0,,0,,0,,0,,78493,Cleared,0,,0,
,277161,78463,,0,,0,,0,,0,,0,,78464,Voided/No Reissue,0,,0,,0,,0,,0,
,277220,0,,0,,0,,0,,0,,0,,0,,0,,0,,78501,Voided/No Reissue,0,,0,
,277230,0,,0,,0,,79263,Cleared,0,,0,,0,,0,,0,,78516,Cleared,0,,0,
,277320,0,,0,,0,,0,,0,,0,,79809,Cleared,0,,0,,78551,Cleared,0,,0,
,277302,0,,0,,0,,78558,Voided/No Reissue,0,,0,,0,,0,,0,,78557,,0,,0,
,278513,0,,0,,0,,0,,0,,0,,79314,Cleared,0,,0,,0,,0,,0,
,277267,0,,0,,0,,78537,Not Used,0,,0,,0,,0,,0,,0,,0,,0,
,277322,78590,Voided/No Reissue,0,,0,,78753,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277323,0,,0,,0,,78579,Voided/No Reissue,0,,0,,0,,0,,0,,78579,Voided/No Reissue,0,,0,
,277329,0,,0,,0,,78584,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,277336,0,,0,,0,,0,,0,,0,,0,,0,,0,,78597,Voided/No Reissue,0,,0,
,277346,0,,0,,0,,80376,,0,,0,,0,,0,,0,,78607,Cleared,0,,0,
,277450,0,,0,,0,,79722,,0,,0,,0,,0,,0,,78657,Cleared,0,,0,
,277465,0,,0,,0,,78765,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,277462,78676,Voided,0,,0,,78677,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277490,0,,0,,0,,78695,Voided/No Reissue,0,,0,,0,,0,,0,,0,,0,,0,
,277532,0,,0,,0,,78715,Not Used,0,,0,,0,,0,,0,,0,,0,,0,
,277553,0,,0,,0,,78974,,0,,0,,0,,0,,0,,78730,Voided,0,,0,
,277552,0,,0,,0,,79103,Cleared,0,,0,,0,,0,,0,,78729,Cleared,0,,0,
,277560,0,,0,,0,,78740,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279007,0,,0,,0,,0,,0,,0,,79608,Cleared,0,,0,,0,,0,,0,
,277565,0,,0,,0,,78750,,0,,0,,0,,0,,0,,78749,Cleared,0,,0,
,277621,0,,0,,0,,0,,0,,0,,0,,0,,0,,78778,Cleared,0,,0,
,277628,0,,0,,0,,78787,,0,,0,,0,,0,,0,,78786,Cleared,0,,0,
,277650,0,,0,,0,,0,,0,,0,,79157,Voided/Reissued,0,,0,,78801,Cleared,0,,0,
,277673,0,,0,,0,,0,,0,,0,,0,,0,,0,,78817,Cleared,0,,0,
,276499,78044,Voided,0,,0,,78045,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276531,78054,,0,,0,,78055,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276538,78056,Voided,0,,0,,78057,,0,,0,,0,,0,,0,,0,,0,,0,
,276539,78058,Voided,0,,0,,78059,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276541,78060,Voided,0,,0,,78061,,0,,0,,0,,0,,0,,0,,0,,0,
,276555,78071,Voided,0,,0,,0,,0,,0,,78072,Voided,0,,0,,0,,0,,0,
,276563,78077,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276566,0,,0,,0,,78080,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276582,0,,0,,0,,78096,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276584,0,,0,,0,,78098,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276605,0,,0,,0,,78103,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276628,78111,Voided,0,,0,,78114,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,273584,0,,0,,0,,0,,0,,0,,78126,Voided,0,,0,,76029,Cleared,0,,0,
,273586,78127,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276644,0,,0,,0,,78131,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276645,0,,0,,0,,78132,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276646,0,,0,,0,,78133,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276649,78135,,0,,0,,78136,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276651,0,,0,,0,,0,,0,,0,,78138,Voided,0,,0,,0,,0,,0,
,276664,78144,Voided,0,,0,,78145,,0,,0,,0,,0,,0,,0,,0,,0,
,276000,0,,0,,0,,78150,Voided,0,,0,,0,,0,,0,,77690,Cleared,0,,0,
,276700,78152,,0,,0,,78153,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276712,78160,Voided,0,,0,,78161,,0,,0,,0,,0,,0,,0,,0,,0,
,276713,0,,0,,0,,0,,0,,0,,78163,Voided,0,,0,,78162,,0,,0,
,276737,0,,0,,0,,78181,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276740,78185,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,273960,0,,0,,0,,0,,0,,0,,78187,Voided,0,,0,,76268,Cleared,0,,0,
,273962,0,,0,,0,,78188,Voided,0,,0,,0,,0,,0,,76269,Cleared,0,,0,
,276742,78189,Voided,0,,0,,78190,,0,,0,,0,,0,,0,,0,,0,,0,
,275621,0,,0,,0,,78195,Voided,0,,0,,0,,0,,0,,77420,Cleared,0,,0,
,276746,0,,0,,0,,78196,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276749,78198,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276772,0,,0,,0,,78213,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276820,78234,,0,,0,,78235,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276828,0,,0,,0,,78240,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276842,0,,0,,0,,78246,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276860,78254,,0,,0,,78255,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276861,0,,0,,0,,0,,0,,0,,78257,Voided,0,,0,,0,,0,,0,
,276871,78264,,0,,0,,0,,0,,0,,78263,Voided,0,,0,,0,,0,,0,
,276872,78265,Voided,0,,0,,78266,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276880,78280,Voided,0,,0,,78281,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276931,0,,0,,0,,78309,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276942,0,,0,,0,,78314,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276947,0,,0,,0,,0,,0,,0,,78319,Voided,0,,0,,0,,0,,0,
,276972,0,,0,,0,,0,,0,,0,,78337,Voided,0,,0,,78328,,0,,0,
,276975,0,,0,,0,,78338,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276984,0,,0,,0,,78340,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276985,78341,,0,,0,,78342,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276988,78346,Voided,0,,0,,78347,,0,,0,,0,,0,,0,,0,,0,,0,
,275776,0,,0,,0,,78348,Voided,0,,0,,0,,0,,0,,77528,Cleared,0,,0,
,276998,78353,Voided,0,,0,,78354,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276997,0,,0,,0,,78355,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277005,0,,0,,0,,78367,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,274986,0,,0,,0,,78382,Voided,0,,0,,0,,0,,0,,76992,Cleared,0,,0,
,277058,78401,Voided,0,,0,,0,,0,,0,,78402,,0,,0,,0,,0,,0,
,277071,0,,0,,0,,0,,0,,0,,78414,Voided,0,,0,,0,,0,,0,
,277079,0,,0,,0,,78417,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277080,0,,0,,0,,78420,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277086,78423,Voided,0,,0,,78424,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277092,0,,0,,0,,0,,0,,0,,78427,Voided,0,,0,,0,,0,,0,
,277093,78428,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277099,0,,0,,0,,78432,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277100,0,,0,,0,,78434,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277112,78437,Voided,0,,0,,78438,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277114,78439,Voided,0,,0,,78440,,0,,0,,0,,0,,0,,0,,0,,0,
,277124,78444,,0,,0,,0,,0,,0,,78445,Voided,0,,0,,0,,0,,0,
,277122,78446,,0,,0,,0,,0,,0,,78447,Voided,0,,0,,0,,0,,0,
,277131,78455,Voided,0,,0,,78456,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277133,0,,0,,0,,78459,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277165,78465,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277169,78465,Voided,0,,0,,78466,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276019,0,,0,,0,,78472,Voided,0,,0,,0,,0,,0,,77698,Cleared,0,,0,
,277218,78499,Voided,0,,0,,78500,,0,,0,,0,,0,,0,,0,,0,,0,
,277215,0,,0,,0,,78502,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277217,0,,0,,0,,0,,0,,0,,78503,Voided,0,,0,,0,,0,,0,
,277224,0,,0,,0,,78510,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277237,78521,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277235,0,,0,,0,,78523,Voided,0,,0,,0,,0,,0,,78520,,0,,0,
,277244,78528,Voided,0,,0,,78529,,0,,0,,0,,0,,0,,0,,0,,0,
,277284,78546,,0,,0,,78547,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277286,78549,Voided,0,,0,,78550,,0,,0,,0,,0,,0,,0,,0,,0,
,277304,78559,,0,,0,,78560,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277316,78571,Voided,0,,0,,0,,0,,0,,78572,,0,,0,,0,,0,,0,
,277318,0,,0,,0,,0,,0,,0,,78573,Voided,0,,0,,0,,0,,0,
,277319,78574,Voided,0,,0,,78575,,0,,0,,0,,0,,0,,0,,0,,0,
,277321,78580,,0,,0,,0,,0,,0,,78581,Voided,0,,0,,0,,0,,0,
,277331,0,,0,,0,,78585,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277333,78587,Voided,0,,0,,78588,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277326,0,,0,,0,,78592,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277328,78594,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277335,0,,0,,0,,78596,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277345,0,,0,,0,,78603,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277412,78625,Voided,0,,0,,78626,,0,,0,,0,,0,,0,,0,,0,,0,
,277411,78627,,0,,0,,78628,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277430,0,,0,,0,,78641,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276021,0,,0,,0,,0,,0,,0,,78645,Voided,0,,0,,77703,Cleared,0,,0,
,277437,0,,0,,0,,0,,0,,0,,78649,Voided,0,,0,,0,,0,,0,
,277438,78650,Voided,0,,0,,78651,Voided/Reissued,0,,0,,0,,0,,0,,0,,0,,0,
,277436,0,,0,,0,,78652,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277440,0,,0,,0,,78654,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277435,78655,Voided,0,,0,,0,,0,,0,,78656,,0,,0,,0,,0,,0,
,277441,78659,Voided,0,,0,,78660,,0,,0,,0,,0,,0,,0,,0,,0,
,277446,0,,0,,0,,78661,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277449,0,,0,,0,,78664,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276122,0,,0,,0,,78667,Voided,0,,0,,0,,0,,0,,77787,Cleared,0,,0,
,277464,78678,Voided,0,,0,,78679,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277467,0,,0,,0,,78686,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277508,0,,0,,0,,0,,0,,0,,78704,Voided,0,,0,,0,,0,,0,
,277513,78705,,0,,0,,0,,0,,0,,78706,Voided,0,,0,,0,,0,,0,
,276558,0,,0,,0,,78707,Voided,0,,0,,0,,0,,0,,78075,Cleared,0,,0,
,277555,78732,,0,,0,,0,,0,,0,,78733,Voided,0,,0,,0,,0,,0,
,277559,78737,Voided,0,,0,,78738,,0,,0,,0,,0,,0,,0,,0,,0,
,277562,0,,0,,0,,0,,0,,0,,78743,Voided,0,,0,,0,,0,,0,
,277563,78744,,0,,0,,0,,0,,0,,78745,Voided,0,,0,,0,,0,,0,
,277564,78746,Voided,0,,0,,78747,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277570,0,,0,,0,,78757,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277618,78776,,0,,0,,0,,0,,0,,78777,Voided,0,,0,,0,,0,,0,
,277615,78779,Voided,0,,0,,0,,0,,0,,78780,Voided,0,,0,,0,,0,,0,
,279049,79642,Cleared,0,,0,,79643,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277615,78779,Voided,0,,0,,0,,0,,0,,78780,Voided,0,,0,,0,,0,,0,
,277632,78784,Voided,0,,0,,78790,,0,,0,,0,,0,,0,,0,,0,,0,
,277629,0,,0,,0,,78788,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277640,0,,0,,0,,78795,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277641,78796,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277642,0,,0,,0,,0,,0,,0,,78798,Voided,0,,0,,0,,0,,0,
,277646,78805,Voided,0,,0,,78806,,0,,0,,0,,0,,0,,0,,0,,0,
,277651,78808,Voided,0,,0,,0,,0,,0,,78809,,0,,0,,0,,0,,0,
,277662,0,,0,,0,,78813,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277663,78815,,0,,0,,0,,0,,0,,78816,Voided,0,,0,,0,,0,,0,
,277676,78818,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277685,0,,0,,0,,78829,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277719,0,,0,,0,,0,,0,,0,,78836,Voided,0,,0,,0,,0,,0,
,277723,78838,Voided,0,,0,,78837,,0,,0,,0,,0,,0,,0,,0,,0,
,277732,78844,,0,,0,,78845,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277737,0,,0,,0,,78849,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277743,0,,0,,0,,78853,Voided,0,,0,,0,,0,,0,,78852,Cleared,0,,0,
,277755,78864,Voided,0,,0,,78865,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277789,0,,0,,0,,78882,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277794,0,,0,,0,,78887,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277804,78892,,0,,0,,78893,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277807,0,,0,,0,,0,,0,,0,,0,,0,,0,,78894,Voided,0,,0,
,277827,0,,0,,0,,78901,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277846,78911,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277857,78917,,0,,0,,78918,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277916,0,,0,,0,,0,,0,,0,,0,,0,,0,,78923,Voided,0,,0,
,277890,0,,0,,0,,78926,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277913,0,,0,,0,,78931,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277895,78945,,0,,0,,78946,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277901,78950,,0,,0,,0,,0,,0,,78951,Voided,0,,0,,0,,0,,0,
,277905,0,,0,,0,,78956,Voided,0,,0,,0,,0,,0,,78955,,0,,0,
,277957,0,,0,,0,,78965,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277958,0,,0,,0,,78966,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,239257,0,,0,,0,,78968,Voided,0,,0,,0,,0,,0,,78967,Cleared,0,,0,
,277962,0,,0,,0,,78970,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277965,78975,Voided,0,,0,,78976,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277990,78990,,0,,0,,78991,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277998,0,,0,,0,,78994,Voided,0,,0,,0,,0,,0,,79865,,0,,0,
,276544,0,,0,,0,,0,,0,,0,,79001,Voided,0,,0,,78053,,0,,0,
,278020,0,,0,,0,,0,,0,,0,,0,,0,,0,,79006,Voided,0,,0,
,278042,0,,0,,0,,79009,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278055,0,,0,,0,,79015,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278059,79017,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278092,0,,0,,0,,79028,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278093,79029,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278089,79031,Voided,0,,0,,79032,,0,,0,,0,,0,,0,,0,,0,,0,
,278099,79035,,0,,0,,79036,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278114,0,,0,,0,,79049,Voided,0,,0,,0,,0,,0,,79048,Cleared,0,,0,
,278120,0,,0,,0,,79054,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278140,79064,Voided,0,,0,,0,,0,,0,,79063,,0,,0,,0,,0,,0,
,278141,79068,,0,,0,,79069,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278144,79071,,0,,0,,79072,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278149,0,,0,,0,,0,,0,,0,,79080,Voided,0,,0,,0,,0,,0,
,278155,79082,Voided,0,,0,,79083,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278191,79097,,0,,0,,79098,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278214,0,,0,,0,,79113,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278215,79114,Voided,0,,0,,79115,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278216,79116,Voided,0,,0,,79117,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278218,0,,0,,0,,79120,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278226,0,,0,,0,,79124,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278230,79130,Voided,0,,0,,0,,0,,0,,79131,Cleared,0,,0,,0,,0,,0,
,278240,0,,0,,0,,79145,Cleared,0,,0,,0,,0,,0,,79144,Voided,0,,0,
,278283,79161,Voided,0,,0,,0,,0,,0,,79162,Cleared,0,,0,,0,,0,,0,
,278292,0,,0,,0,,79166,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278293,79167,Voided,0,,0,,79168,,0,,0,,0,,0,,0,,0,,0,,0,
,278297,0,,0,,0,,79169,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277247,0,,0,,0,,79172,Voided,0,,0,,0,,0,,0,,78531,Voided,0,,0,
,278306,0,,0,,0,,79179,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278314,0,,0,,0,,0,,0,,0,,79185,Voided,0,,0,,0,,0,,0,
,275223,0,,0,,0,,0,,0,,0,,0,,0,,0,,77159,Voided,0,,0,
,275282,0,,0,,0,,0,,0,,0,,0,,0,,0,,77194,Voided,0,,0,
,275790,77538,Voided,0,,0,,77539,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275792,0,,0,,0,,77540,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,275795,0,,0,,0,,77543,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,275810,77550,Voided,0,,0,,77551,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275813,77552,Voided,0,,0,,77553,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,275207,0,,0,,0,,77557,Voided,0,,0,,0,,0,,0,,77144,Cleared,0,,0,
,275826,0,,0,,0,,0,,0,,0,,77561,Voided,0,,0,,0,,0,,0,
